id,sensing_matrix,sparsifying_matrix,algorithm,dataset,channel,compression_rate,segment_length_s,segment_idx,prd,nmse,sndr,ssim,elapsed_time,mean_freq,fs,file_name
1093635,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-P7,8,2,265728,82.08110900377929,0.6737308455290297,1.7151356881714843,0.1041006059319155,0.4902935028076172,21.10645731386285,256,chb22_20.edf
1093503,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-P7,8,2,722944,82.06181367635034,0.6734141263852039,1.717177775428293,0.20355136316505,0.5046799182891846,29.78174087091718,256,chb22_09.edf
1093651,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-T7,8,2,265728,82.04112103620382,0.6730745540877043,1.7193682784793234,0.1035204933082404,0.4902935028076172,21.106457313862848,256,chb22_20.edf
1093564,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-FT9,8,2,327680,81.97119115534835,0.6719276179426659,1.7267750793006065,0.10334484994424781,0.34940433502197266,25.693364825048924,256,chb22_09.edf
1093627,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FZ-CZ,8,2,449536,81.94877098888402,0.671560106658856,1.7291511058716613,0.1609632967088844,0.4493985176086426,26.78911829506661,256,chb22_20.edf
1099958,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P4-O2,8,2,1356800,81.89636814918502,0.6707015116026845,1.7347071486113033,0.09536949098949818,0.28705286979675293,40.559139365750774,256,chb04_16.edf
1099584,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P4-O2,8,2,68096,81.87055162136278,0.6702787222786227,1.7374456688652549,0.11600317897603252,0.5732824802398682,32.857152383749465,256,chb01_39.edf
1095416,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F7-T7,8,2,160768,81.83345822115227,0.6696714884433074,1.7413819094784562,0.1215312276417149,0.5943741798400879,29.128657819528517,256,chb21_18.edf
1100093,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T8-P8,8,2,73216,81.7750518485209,0.6687159104828283,1.747583436870526,0.09948606331475385,0.5299727916717529,27.738322403101723,256,chb08_13.edf
1096549,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FP2-F8,8,2,305664,81.66211082674032,0.6668700344678818,1.7595879698774701,0.11329114571786274,0.5701873302459717,28.568921132181472,256,chb03_38.edf
1095786,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-FT9,8,2,266752,81.62610540548928,0.6662821083668046,1.7634184865876583,0.11328138532303247,0.6532418727874756,38.05719525908112,256,chb20_07.edf
1097396,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F7-T7,8,2,685056,81.60991116354863,0.6660177600122299,1.765141897899531,0.531363216286397,0.5968170166015625,30.771215419580702,256,chb01_32.edf
1096732,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-FT9,8,2,440832,81.56221257028858,0.665239451936094,1.7702200291301389,0.0738398871952532,0.6858832836151123,29.917270342825635,256,chb08_05.edf
1095493,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FP2-F8,8,2,19968,81.51591139862298,0.6644843811148151,1.775152228105932,0.10118790429460832,0.5222315788269043,35.936754876968216,256,chb15_45.edf
1093889,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T8-P8,8,2,328192,81.51516064085943,0.6644721414305118,1.7752322251150607,0.15411709240850882,0.6406033039093018,31.924008538966188,256,chb24_19.edf
